Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
CENTRAL: ADMIN,No,09  - TRAINING,,2017-08-01,23225,0.50,0.50
CENTRAL: ADMIN,No,10 - GRANTS,PASS,2019-08-01,24729,7.00,7.50
CENTRAL: ADMIN,No,10 - GRANTS,PASS,2019-09-01,24730,7.50,8.00
CENTRAL: ADMIN,No,11 - NON PPB POSTINGS,,2017-08-01,25163,1.00,1.00
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-07-01,13858,7.70,7.70
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-08-01,13860,6.29,6.29
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-09-01,13862,7.31,7.31
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-10-01,13864,8.39,8.39
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-11-01,13866,8.92,8.92
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-12-01,13868,7.35,7.35
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-01-01,13870,6.15,6.15
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-02-01,13872,7.36,7.36
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-03-01,13874,5.96,5.96
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-04-01,13876,9.17,9.21
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-05-01,13878,5.18,5.23
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-06-01,13879,5.44,5.56
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-07-01,13882,6.87,6.97
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-08-01,13884,7.83,8.02
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-09-01,13886,6.37,6.47
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-10-01,13888,7.17,7.23
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-11-01,13890,9.91,10.16
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-12-01,13891,6.77,6.93
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2019-01-01,13894,8.13,8.35
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2019-02-01,13896,7.95,8.16
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2019-03-01,13897,3.95,3.95
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,,2019-04-01,13899,6.43,6.46
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-04-01,13901,10.00,10.25
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-05-01,13903,8.50,8.63
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-06-01,13905,6.00,6.13
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-07-01,13907,5.82,5.95
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-08-01,13909,4.50,4.60
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-09-01,13911,8.45,8.70
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-10-01,13913,5.57,5.64
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-11-01,13914,3.40,3.40
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2019-12-01,13917,4.50,4.63
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-01-01,13918,4.95,5.05
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-02-01,13921,6.05,6.14
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-03-01,13923,5.81,5.94
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-07-01,13925,4.75,4.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-08-01,13927,2.75,2.67
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-09-01,13929,1.45,1.45
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-10-01,13931,2.50,2.50
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-11-01,13933,2.75,2.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2020-12-01,13934,4.55,4.60
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-01-01,13936,5.15,5.15
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-02-01,13938,3.50,3.50
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-04-01,13939,1.50,1.50
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-05-01,13941,3.50,3.50
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-06-01,13944,5.38,5.63
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-07-01,13945,2.51,2.51
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-08-01,13947,2.00,2.00
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-09-01,13950,4.63,4.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-10-01,13952,4.85,4.85
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-11-01,13954,4.33,4.50
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,DESK CLERK,2021-12-01,13956,6.75,7.00
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-05-01,13959,8.00,8.00
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-07-01,13960,8.56,8.56
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-08-01,13962,6.00,6.00
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-09-01,13963,5.00,5.00
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-02-01,13967,10.00,10.00
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,OFFICER,2020-03-01,13968,10.25,10.25
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS,2019-09-01,13976,7.25,7.75
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS,2019-10-01,13977,4.17,4.33
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS,2019-11-01,13980,10.00,10.50
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,2020-02-01,13984,10.00,10.50
CENTRAL: ADMIN,Yes,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,2021-07-01,13986,6.75,6.75
CENTRAL: BHU,No,,,2018-11-01,21,3.00,3.00
CENTRAL: BHU,No,01 - COURT CATEGORY,,2018-05-01,1197,5.00,2.01
CENTRAL: BHU,No,01 - COURT CATEGORY,,2018-12-01,1198,4.00,2.14
CENTRAL: BHU,No,01 - COURT CATEGORY,OFFICER,2019-05-01,1199,5.00,1.47
CENTRAL: BHU,No,01 - COURT CATEGORY,OFFICER,2019-07-01,1200,4.00,1.61
CENTRAL: BHU,No,02 - ADMINISTRATION,,2017-07-01,3197,1.00,1.00
CENTRAL: BHU,No,02 - ADMINISTRATION,,2017-08-01,3198,5.00,5.00
CENTRAL: BHU,No,02 - ADMINISTRATION,,2017-09-01,3199,3.13,3.13
CENTRAL: BHU,No,02 - ADMINISTRATION,,2017-10-01,3200,3.53,2.03
CENTRAL: BHU,No,02 - ADMINISTRATION,,2017-11-01,3201,6.70,6.73
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-01-01,3202,1.20,1.20
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-02-01,3203,3.05,3.05
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-03-01,3204,1.50,1.50
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-04-01,3205,4.00,1.20
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-05-01,3206,4.10,4.11
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-08-01,3207,1.50,1.50
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-09-01,3208,5.25,5.25
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-10-01,3209,0.75,0.75
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-11-01,3210,0.75,0.75
CENTRAL: BHU,No,02 - ADMINISTRATION,,2018-12-01,3211,1.00,1.00
CENTRAL: BHU,No,02 - ADMINISTRATION,,2019-01-01,3212,4.06,4.06
CENTRAL: BHU,No,02 - ADMINISTRATION,,2019-02-01,3213,3.13,2.63
CENTRAL: BHU,No,02 - ADMINISTRATION,,2019-03-01,3214,3.00,3.00
CENTRAL: BHU,No,02 - ADMINISTRATION,,2019-04-01,3215,5.50,5.50
CENTRAL: BHU,No,02 - ADMINISTRATION,OFFICER,2019-05-01,3216,4.50,4.50
CENTRAL: BHU,No,02 - ADMINISTRATION,OFFICER,2019-06-01,3217,1.25,1.25
CENTRAL: BHU,No,02 - ADMINISTRATION,SGT,2019-06-01,3218,6.50,6.50
CENTRAL: BHU,No,03 - CALL BACKS,,2017-10-01,5817,4.00,2.92
CENTRAL: BHU,No,03 - CALL BACKS,,2018-01-01,5818,5.33,5.32
CENTRAL: BHU,No,03 - CALL BACKS,,2018-02-01,5819,8.00,8.00
CENTRAL: BHU,No,03 - CALL BACKS,,2018-04-01,5820,3.60,3.61
CENTRAL: BHU,No,03 - CALL BACKS,,2018-06-01,5821,4.00,0.42
CENTRAL: BHU,No,03 - CALL BACKS,,2018-08-01,5822,4.30,4.33
CENTRAL: BHU,No,03 - CALL BACKS,,2018-09-01,5823,4.20,4.20
CENTRAL: BHU,No,03 - CALL BACKS,,2018-10-01,5824,5.48,5.48
CENTRAL: BHU,No,03 - CALL BACKS,,2018-12-01,5825,3.67,2.98
CENTRAL: BHU,No,03 - CALL BACKS,,2019-01-01,5826,4.00,3.47
CENTRAL: BHU,No,03 - CALL BACKS,,2019-04-01,5827,4.00,3.02
CENTRAL: BHU,No,03 - CALL BACKS,OFFICER,2019-05-01,5828,2.50,2.50
CENTRAL: BHU,No,03 - CALL BACKS,OFFICER,2019-06-01,5829,1.59,1.59
CENTRAL: BHU,No,03 - CALL BACKS,OFFICER,2019-07-01,5830,4.92,4.92
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2017-08-01,7465,0.50,0.50
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2017-09-01,7466,1.00,1.00
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2017-10-01,7467,3.00,1.83
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2017-11-01,7468,4.06,4.06
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2017-12-01,7469,4.52,5.00
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-02-01,7470,2.58,2.22
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-03-01,7471,1.50,1.50
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-04-01,7472,1.61,1.62
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-05-01,7473,2.00,2.00
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-06-01,7474,3.63,3.64
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-07-01,7475,3.50,3.17
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-08-01,7476,2.17,1.45
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-10-01,7477,3.54,2.99
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-11-01,7478,3.75,3.54
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2018-12-01,7479,6.68,6.68
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2019-01-01,7480,2.79,2.47
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2019-02-01,7481,1.59,1.59
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2019-03-01,7482,4.00,3.00
CENTRAL: BHU,No,04 - INVESTIGATIONS,,2019-04-01,7483,4.50,4.50
CENTRAL: BHU,No,04 - INVESTIGATIONS,OFFICER,2019-05-01,7484,3.00,3.00
CENTRAL: BHU,No,04 - INVESTIGATIONS,OFFICER,2019-07-01,7485,1.50,1.50
CENTRAL: BHU,No,04 - INVESTIGATIONS,SGT,2019-06-01,7486,1.50,1.50
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2017-07-01,11198,5.83,5.83
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2017-08-01,11199,7.70,7.70
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2017-09-01,11200,7.92,7.92
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2017-10-01,11201,7.29,7.29
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2017-11-01,11202,7.63,7.63
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2017-12-01,11203,7.75,7.75
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-01-01,11204,4.92,4.92
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-02-01,11205,4.62,4.62
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-03-01,11206,4.92,4.92
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-04-01,11207,5.00,5.00
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-05-01,11208,5.22,5.22
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-07-01,11209,6.25,6.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-08-01,11210,6.13,6.13
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-09-01,11211,7.96,7.96
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-10-01,11212,12.00,12.00
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-11-01,11213,6.25,6.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2018-12-01,11214,5.25,5.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2019-01-01,11215,4.98,4.98
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2019-02-01,11216,5.30,5.30
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2019-03-01,11217,4.65,4.50
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,,2019-04-01,11218,5.13,5.13
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-05-01,11219,5.42,5.42
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-06-01,11220,5.25,5.25
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,OFFICER,2019-07-01,11221,5.50,5.50
CENTRAL: BHU,No,05 - REIMBURSABLE/REVENUE,SGT,2017-07-01,11222,6.39,6.39
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2017-07-01,13992,4.65,4.66
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2017-08-01,13993,3.98,3.81
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2017-09-01,13994,4.82,3.68
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2017-10-01,13995,5.53,5.53
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2017-11-01,13997,7.01,7.02
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2017-12-01,13999,6.37,6.37
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-01-01,14001,3.14,2.67
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-02-01,14002,1.28,0.73
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-03-01,14003,3.83,3.71
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-04-01,14004,3.13,3.08
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-05-01,14005,4.65,4.55
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-06-01,14006,6.13,6.13
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-07-01,14007,2.45,1.58
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-08-01,14008,4.46,4.30
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-09-01,14009,3.15,2.56
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-10-01,14010,3.30,2.86
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-11-01,14011,2.79,2.39
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2018-12-01,14013,3.25,3.25
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2019-01-01,14014,3.02,2.45
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2019-02-01,14015,2.67,2.40
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2019-03-01,14016,2.54,1.97
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,,2019-04-01,14017,3.00,2.58
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-04-01,14018,2.38,2.38
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-05-01,14019,5.31,5.07
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-06-01,14020,7.00,6.75
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,OFFICER,2019-07-01,14021,4.00,1.92
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,2017-07-01,14022,14.08,10.00
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-05-01,14023,4.00,4.00
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-06-01,14024,4.00,3.16
CENTRAL: BHU,No,07 - SPECIAL TRACKING - FUNDED,SGT,2019-07-01,14025,4.00,4.00
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-08-01,20846,5.06,5.06
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-09-01,20847,10.30,11.10
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-10-01,20848,8.25,8.25
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-11-01,20849,7.19,7.19
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2017-12-01,20850,5.94,5.94
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-01-01,20851,8.42,8.42
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-06-01,20852,7.35,7.35
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-07-01,20853,3.13,3.13
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-08-01,20854,11.33,11.33
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-10-01,20855,7.34,7.34
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2018-11-01,20856,6.70,6.70
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2019-01-01,20857,8.71,8.71
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,,2019-03-01,20858,6.00,6.00
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2019-05-01,20859,7.50,7.50
CENTRAL: BHU,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,2019-06-01,20860,8.88,8.88
CENTRAL: BHU,No,09  - TRAINING,,2018-04-01,23227,4.25,4.25
CENTRAL: BHU,No,09  - TRAINING,,2018-07-01,23228,1.25,1.25
CENTRAL: BHU,No,09  - TRAINING,,2018-10-01,23231,4.00,2.00
CENTRAL: BHU,No,09  - TRAINING,,2019-04-01,23236,8.00,8.00
CENTRAL: BHU,No,09  - TRAINING,OFFICER,2019-06-01,23238,8.50,8.50
CENTRAL: BHU,No,10 - GRANTS,,2018-08-01,24731,5.00,5.00
CENTRAL: BHU,No,10 - GRANTS,,2018-09-01,24732,4.50,4.50
CENTRAL: BHU,No,11 - NON PPB POSTINGS,OFFICER,2019-06-01,25164,4.00,4.00
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-10-01,13996,10.00,10.00
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-11-01,13998,10.00,10.00
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,2017-12-01,14000,10.00,10.00
CENTRAL: BHU,Yes,07 - SPECIAL TRACKING - FUNDED,,2018-11-01,14012,10.00,10.00
CENTRAL: BHU,Yes,09  - TRAINING,,2018-04-01,23226,4.10,4.17
CENTRAL: BHU,Yes,09  - TRAINING,,2018-07-01,23229,6.65,6.67
CENTRAL: BHU,Yes,09  - TRAINING,,2018-09-01,23230,8.34,8.34
CENTRAL: BHU,Yes,09  - TRAINING,,2018-10-01,23232,5.42,5.42
CENTRAL: BHU,Yes,09  - TRAINING,,2018-11-01,23233,9.37,9.37
CENTRAL: BHU,Yes,09  - TRAINING,,2018-12-01,23234,4.00,3.25
CENTRAL: BHU,Yes,09  - TRAINING,,2019-04-01,23235,6.84,6.84
CENTRAL: BHU,Yes,09  - TRAINING,OFFICER,2019-05-01,23237,4.00,2.50
CENTRAL: BHU,Yes,09  - TRAINING,OFFICER,2019-06-01,23239,10.25,10.25
CENTRAL: BHU,Yes,09  - TRAINING,OFFICER,2019-07-01,23240,5.92,5.92
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,2019-01-01,1201,5.30,3.13
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,2019-02-01,1202,4.35,3.20
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,2019-03-01,1203,4.98,2.63
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,,2019-04-01,1204,3.87,0.94
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-05-01,1205,4.00,0.85
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-06-01,1206,4.00,1.02
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-07-01,1207,4.00,0.19
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-08-01,1208,4.00,0.68
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-09-01,1209,3.50,0.69
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-10-01,1210,4.00,0.78
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-11-01,1211,3.86,1.26
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2019-12-01,1212,4.00,0.85
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2020-01-01,1213,4.27,3.78
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2020-02-01,1214,4.78,2.92
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2020-03-01,1215,4.00,2.00
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2020-06-01,1216,3.32,1.10
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,OFFICER,2020-07-01,1217,4.00,0.56
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,2019-03-01,1218,4.00,0.84
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,2019-04-01,1219,3.50,1.25
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,2019-06-01,1220,4.00,1.25
CENTRAL: ENTERTAINMENT DETAIL,No,01 - COURT CATEGORY,SGT,2019-08-01,1221,4.00,1.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,,2019-01-01,3219,1.50,1.50
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,,2019-03-01,3220,1.00,1.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,,2019-04-01,3221,2.50,1.75
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2019-05-01,3222,1.50,1.50
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2019-06-01,3223,3.00,2.25
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2019-07-01,3224,1.00,1.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2019-08-01,3225,2.25,1.75
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2019-09-01,3226,2.50,2.25
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2019-10-01,3227,2.00,2.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2019-11-01,3228,1.00,1.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2020-02-01,3229,4.00,4.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2020-03-01,3230,4.00,4.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2020-04-01,3231,2.75,2.75
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2020-05-01,3232,2.25,2.25
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,OFFICER,2020-06-01,3233,3.00,3.00
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,SGT,2019-01-01,3234,2.50,2.50
CENTRAL: ENTERTAINMENT DETAIL,No,02 - ADMINISTRATION,SGT,2019-02-01,3235,3.33,3.33
