Assignment,Backfill,Category Description,Rank,Request Date (Month / Year),ID,Paid Hours,Work Hours
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,November 2020,"20,037",2,2
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,December 2020,"20,038",3.75,3.75
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,January 2021,"20,039",1.25,1.25
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,February 2021,"20,040",5,5
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,April 2021,"20,041",1.5,1.5
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,May 2021,"20,042",7.25,7.25
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,June 2021,"20,043",3.711538462,3.769230769
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,July 2021,"20,044",1,1
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,August 2021,"20,045",1.5,1.5
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,September 2021,"20,046",2.333333333,2.333333333
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,October 2021,"20,047",2.944444444,2.944444444
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,December 2021,"20,048",2.6875,2.6875
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,PASS SENIOR,February 2022,"20,049",3.165,3.165
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2017,"20,050",4,1.75
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2017,"20,051",4,2.15
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2017,"20,053",3.5,2.88
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2017,"20,054",4.181818182,3.227272727
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2017,"20,055",3.357142857,3.321428571
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,December 2017,"20,056",4,1.64
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2018,"20,057",5.125,4.3175
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2018,"20,058",3.63375,3.07125
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,March 2018,"20,059",3.125,2.8125
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,April 2018,"20,060",3.583333333,2.952222222
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2018,"20,061",2.8,1.6
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2018,"20,062",4.2875,2.9815
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2018,"20,063",4,1.36
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2018,"20,064",3.4,2.1
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2018,"20,065",4.728571429,4.41
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2018,"20,066",3.833333333,3.175555556
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2018,"20,067",2.6,2.387
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,December 2018,"20,068",4.21875,3.96875
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2019,"20,069",3.340909091,3.022727273
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2019,"20,070",3.4,3.4
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,March 2019,"20,071",3.333333333,3.333333333
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,April 2019,"20,072",3.9375,3.6
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2019,"20,073",3.5,1.548461538
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2019,"20,074",4.3125,3.8125
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2019,"20,075",2.625,1.48
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2019,"20,076",4,2.57
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2019,"20,077",4.142857143,3.357142857
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2019,"20,078",4,3.0625
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2019,"20,079",4.166666667,3.541666667
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,December 2019,"20,080",3.611111111,2.508888889
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2020,"20,081",3.583333333,2.8475
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2020,"20,082",3.783333333,2.766666667
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,March 2020,"20,083",3.625,3.625
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,April 2020,"20,084",3,2.52
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2020,"20,085",3.75,3.5425
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2020,"20,086",4.75,3.71
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2020,"20,087",3.333333333,2
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2020,"20,088",6.326,4.976
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2020,"20,089",1.833333333,1.478333333
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2020,"20,090",5.666666667,5.361666667
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2020,"20,091",3.25,2.666666667
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,December 2020,"20,092",2.833333333,1.793333333
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2021,"20,093",3.681818182,2.777272727
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2021,"20,094",2.90625,2.265
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,March 2021,"20,095",3.775,3.048571429
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,April 2021,"20,096",3.333333333,3
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,May 2021,"20,097",3.285714286,2.428571429
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,June 2021,"20,098",2.285714286,1.571428571
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,July 2021,"20,099",2.327777778,1.67
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,August 2021,"20,100",2.15,1.62
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,September 2021,"20,101",3.285714286,2.598571429
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,October 2021,"20,102",3.722222222,2.525555556
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,November 2021,"20,103",3.45,2.575
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,December 2021,"20,104",3.866666667,2.644444444
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,January 2022,"20,105",3.611111111,2.916666667
TRAFFIC: SHIFT A,No,07 - SPECIAL TRACKING - FUNDED,SGT,February 2022,"20,106",2.9,2.1
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,August 2017,"22,925",5.75,5.75
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,September 2017,"22,926",4.069444444,4.069444444
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,October 2017,"22,927",2.770833333,2.770833333
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,November 2017,"22,928",5.494230769,5.323846154
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,December 2017,"22,929",4.916666667,4.916666667
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,January 2018,"22,930",6.7,6.7
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,June 2018,"22,931",5.1875,5.1875
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,August 2018,"22,932",9.416666667,9.416666667
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,October 2018,"22,933",5.5,5.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,November 2018,"22,934",4.027777778,4.027777778
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,January 2019,"22,935",5.875,4.625
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,March 2019,"22,936",4.083333333,2.625
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,,April 2019,"22,937",1.75,1.75
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,LT,May 2020,"22,938",11.75,11.75
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,LT,June 2020,"22,939",6.966666667,6.966666667
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,LT,July 2020,"22,940",2,2
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,LT,September 2020,"22,941",16,16
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,LT,April 2021,"22,942",8,8.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,June 2019,"22,943",7.5,7.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,August 2019,"22,944",10.75,10.75
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,September 2019,"22,945",5.25,5.25
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,May 2020,"22,946",10.972222222,10.972222222
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,June 2020,"22,947",7.605263158,7.740947368
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,July 2020,"22,948",5.6640625,4.734375
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,August 2020,"22,949",9.0625,9.0625
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,September 2020,"22,950",9.771739130,9.771739130
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,October 2020,"22,951",6.568181818,6.568181818
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,November 2020,"22,952",7.698510638,7.996382979
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,January 2021,"22,953",6.5,6.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,OFFICER,April 2021,"22,954",3.636363636,3.636363636
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS,August 2019,"22,955",11.25,11.25
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,May 2019,"22,956",2.5,2.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,June 2019,"22,957",9.5,9.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,August 2019,"22,958",11,11
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,September 2019,"22,959",4,4
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,May 2020,"22,960",10.375,10.375
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,June 2020,"22,961",7.40625,7.40625
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,July 2020,"22,962",9.75,9.75
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,PASS SENIOR,April 2021,"22,963",6.416666667,6.416666667
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,Police Captain,June 2020,"22,964",5.333333333,5.333333333
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,September 2017,"22,965",5,5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,October 2017,"22,966",2.125,2.125
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,November 2017,"22,967",5.966666667,5.888333333
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,December 2017,"22,968",5.6,5.67
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,January 2018,"22,969",5.5,5.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,November 2018,"22,970",4,4
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,January 2019,"22,971",5,5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,March 2019,"22,972",6.5,6.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,April 2019,"22,973",2.8125,2.8125
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,August 2019,"22,974",9.25,9.25
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,September 2019,"22,975",6,6
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,May 2020,"22,976",11.25,11.25
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,June 2020,"22,977",7.098214286,7.4
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,July 2020,"22,978",3.733333333,2.774444444
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,August 2020,"22,979",4.5625,4.5175
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,September 2020,"22,980",11.5,11.5
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,November 2020,"22,981",7.9,7.9
TRAFFIC: SHIFT A,No,08 - SPECIAL TRACKING - UNFUNDED,SGT,April 2021,"22,982",4.9,4.9
TRAFFIC: SHIFT A,No,09  - TRAINING,,September 2017,"24,291",6.875,6.875
TRAFFIC: SHIFT A,No,09  - TRAINING,,February 2018,"24,292",7,7
TRAFFIC: SHIFT A,No,09  - TRAINING,,April 2018,"24,293",4.666666667,4.666666667
TRAFFIC: SHIFT A,No,09  - TRAINING,,July 2018,"24,294",3.5,3.5
TRAFFIC: SHIFT A,No,09  - TRAINING,,September 2018,"24,295",4.75,4.75
TRAFFIC: SHIFT A,No,09  - TRAINING,,October 2018,"24,296",5.166666667,5.166666667
TRAFFIC: SHIFT A,No,09  - TRAINING,,November 2018,"24,297",8,8
TRAFFIC: SHIFT A,No,09  - TRAINING,,January 2019,"24,298",3,2.666666667
TRAFFIC: SHIFT A,No,09  - TRAINING,,February 2019,"24,299",5.166666667,5.166666667
TRAFFIC: SHIFT A,No,09  - TRAINING,,April 2019,"24,300",9.055555556,9.055555556
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,May 2019,"24,301",2.25,2.25
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,July 2019,"24,302",4.25,4.25
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,August 2019,"24,303",1,1
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,September 2019,"24,304",3.15,2.15
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,September 2020,"24,305",8.25,8.25
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,November 2020,"24,306",0.75,0.75
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,August 2021,"24,307",5.5,5.5
TRAFFIC: SHIFT A,No,09  - TRAINING,OFFICER,September 2021,"24,308",4,3.5
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,September 2017,"24,309",7.75,7.75
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,October 2017,"24,310",2.5,2.5
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,July 2018,"24,311",3,3
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,September 2018,"24,312",4.5,4.5
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,November 2018,"24,313",8,8
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,January 2019,"24,314",1,1
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,February 2019,"24,315",5.25,5.25
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,March 2019,"24,316",4,4
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,April 2019,"24,317",8.833333333,8.833333333
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,May 2019,"24,318",2.25,2.25
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,August 2019,"24,319",1,1
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,September 2019,"24,320",3,3
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,September 2020,"24,321",8.25,8.25
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,November 2020,"24,322",1,1
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,July 2021,"24,323",10.5,10.5
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,September 2021,"24,324",7,7
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,October 2021,"24,325",9,9
TRAFFIC: SHIFT A,No,09  - TRAINING,SGT,November 2021,"24,326",6,6
TRAFFIC: SHIFT A,No,10 - GRANTS,,July 2017,"25,020",4.916666667,4.916666667
TRAFFIC: SHIFT A,No,10 - GRANTS,,August 2017,"25,021",6.428571429,6.428571429
TRAFFIC: SHIFT A,No,10 - GRANTS,,September 2017,"25,022",5.708333333,5.708333333
TRAFFIC: SHIFT A,No,10 - GRANTS,,October 2017,"25,023",4.5,4.5
TRAFFIC: SHIFT A,No,10 - GRANTS,,December 2017,"25,024",8.4,8.4
TRAFFIC: SHIFT A,No,10 - GRANTS,,January 2018,"25,025",9.75,9.75
TRAFFIC: SHIFT A,No,10 - GRANTS,,February 2018,"25,026",3.875,3.875
TRAFFIC: SHIFT A,No,10 - GRANTS,,March 2018,"25,027",1.5,1.5
TRAFFIC: SHIFT A,No,10 - GRANTS,,April 2018,"25,028",4.166666667,4.166666667
TRAFFIC: SHIFT A,No,10 - GRANTS,,May 2018,"25,029",5.833333333,5.833333333
TRAFFIC: SHIFT A,No,10 - GRANTS,,June 2018,"25,030",4.571428571,4.571428571
TRAFFIC: SHIFT A,No,10 - GRANTS,,July 2018,"25,031",6.714285714,6.714285714
TRAFFIC: SHIFT A,No,10 - GRANTS,,August 2018,"25,032",4.333333333,4.333333333
TRAFFIC: SHIFT A,No,10 - GRANTS,,September 2018,"25,033",5.75,5.75
TRAFFIC: SHIFT A,No,10 - GRANTS,,October 2018,"25,034",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,,November 2018,"25,035",6.166666667,6.166666667
TRAFFIC: SHIFT A,No,10 - GRANTS,,December 2018,"25,036",4.25,4.25
TRAFFIC: SHIFT A,No,10 - GRANTS,,February 2019,"25,037",6,6
TRAFFIC: SHIFT A,No,10 - GRANTS,,March 2019,"25,038",3.666666667,3.666666667
TRAFFIC: SHIFT A,No,10 - GRANTS,,April 2019,"25,039",4.1,4.1
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,May 2019,"25,040",3.75,3.75
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,June 2019,"25,041",2.142857143,2.142857143
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,July 2019,"25,042",8.111111111,8.111111111
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,August 2019,"25,043",3.3125,3.3125
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,September 2019,"25,044",4.125,4.125
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,November 2019,"25,045",8,8
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,December 2019,"25,046",8,8
TRAFFIC: SHIFT A,No,10 - GRANTS,OFFICER,May 2020,"25,047",5,5
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,July 2017,"25,048",3.166666667,3.166666667
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,August 2017,"25,049",2,2
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,September 2017,"25,050",3.5,3.5
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,January 2018,"25,051",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,February 2018,"25,052",3.5,3.5
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,March 2018,"25,053",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,April 2018,"25,054",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,May 2018,"25,055",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,June 2018,"25,056",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,July 2018,"25,057",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,August 2018,"25,058",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,September 2018,"25,059",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,January 2019,"25,060",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,February 2019,"25,061",2,2
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,March 2019,"25,062",3,3
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,April 2019,"25,063",4,4
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,May 2019,"25,064",3.2,3.2
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,June 2019,"25,065",3,3
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,July 2019,"25,066",5.083333333,5.083333333
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,August 2019,"25,067",1.833333333,1.833333333
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,September 2019,"25,068",2.333333333,2.333333333
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,May 2020,"25,069",3.833333333,3.833333333
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,March 2021,"25,070",4,2
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,January 2022,"25,071",10,10
TRAFFIC: SHIFT A,No,10 - GRANTS,SGT,February 2022,"25,072",10,10
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,July 2017,"25,228",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,August 2017,"25,229",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,September 2017,"25,230",4,3.588571429
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,October 2017,"25,231",4,3.028
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,November 2017,"25,232",4.444444444,4.277777778
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,December 2017,"25,233",5.033333333,4.105333333
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,January 2018,"25,234",4,3.182727273
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,February 2018,"25,235",5.484375,5.484375
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,March 2018,"25,236",4,3.008888889
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,April 2018,"25,237",5.029411765,4.705882353
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,May 2018,"25,238",4.354166667,4.229166667
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,June 2018,"25,239",4,3.618571429
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,July 2018,"25,240",4,3.445
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,August 2018,"25,241",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,September 2018,"25,242",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,October 2018,"25,243",4,3.65625
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,November 2018,"25,244",4,3.27125
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,December 2018,"25,245",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,January 2019,"25,246",4,3.541666667
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,February 2019,"25,247",5.226190476,5.015714286
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,March 2019,"25,248",5.285714286,5.053571429
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,,April 2019,"25,249",4,3.547857143
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,April 2019,"25,250",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,May 2019,"25,251",4,3.756153846
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,June 2019,"25,252",4,3.729166667
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,July 2019,"25,253",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,August 2019,"25,254",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,September 2019,"25,255",4,4
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,October 2019,"25,256",4,3.6
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,November 2019,"25,257",3.961538462,2.057692308
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,December 2019,"25,258",3.961538462,1.923076923
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,January 2020,"25,259",4,1.533333333
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,February 2020,"25,260",4,1.621538462
TRAFFIC: SHIFT A,No,11 - NON PPB POSTINGS,OFFICER,March 2020,"25,261",4,1.589285714
